appearance_id,capture_date,bee_number,assigned_tag,tag_type,tag_id,status,image_count,angles,declared_tags,decoder_statuses,review_flags,source_assigned_tag,source_status,reviewed_tag,review_status,review_note,domain_status,analysis_included
2026-06-17/bee-32,2026-06-17,32,aruco:570,aruco,570,assigned,2,1;2,aruco:570,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:570,assigned,aruco:570,confirmed,,in_domain,true
2026-06-17/bee-33,2026-06-17,33,aruco:723,aruco,723,assigned,2,1;2,aruco:723,decoder_conflict,decoder_competition_or_disagreement,aruco:723,assigned,aruco:723,confirmed,,in_domain,true
2026-06-17/bee-34,2026-06-17,34,aruco:608,aruco,608,assigned,1,1,aruco:608,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:608,assigned,aruco:608,confirmed,,in_domain,true
2026-06-17/bee-35,2026-06-17,35,aruco:675,aruco,675,assigned,1,1,aruco:675,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:675,assigned,aruco:675,confirmed,,in_domain,true
2026-06-17/bee-36,2026-06-17,36,aruco:493,aruco,493,assigned,2,1;2,aruco:493,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:493,assigned,aruco:493,confirmed,,in_domain,true
2026-06-17/bee-37,2026-06-17,37,aruco:729,aruco,729,assigned,2,1;2,aruco:729,decoder_conflict,decoder_competition_or_disagreement,aruco:729,assigned,aruco:729,confirmed,,in_domain,true
2026-06-17/bee-38,2026-06-17,38,aruco:646,aruco,646,assigned,1,1,aruco:646,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:646,assigned,aruco:646,confirmed,,in_domain,true
2026-06-17/bee-39,2026-06-17,39,aruco:666,aruco,666,assigned,2,1;2,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:666,confirmed,,in_domain,true
2026-06-17/bee-40,2026-06-17,40,aruco:596,aruco,596,assigned,1,1,aruco:596,decoder_conflict,decoder_competition_or_disagreement,aruco:596,assigned,aruco:596,confirmed,,in_domain,true
2026-06-17/bee-41,2026-06-17,41,aruco:519,aruco,519,assigned,2,1;2,aruco:519,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:519,assigned,aruco:519,confirmed,,in_domain,true
2026-06-17/bee-42,2026-06-17,42,aruco:705,aruco,705,assigned,1,1,aruco:705,decoder_confirmed,,aruco:705,assigned,aruco:705,confirmed,,in_domain,true
2026-06-17/bee-43,2026-06-17,43,aruco:615,aruco,615,assigned,2,1;2,aruco:615,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:615,assigned,aruco:615,confirmed,,in_domain,true
2026-06-17/bee-44,2026-06-17,44,aruco:416,aruco,416,assigned,2,1;2,aruco:416,decoder_conflict,decoder_competition_or_disagreement,aruco:416,assigned,aruco:416,confirmed,,in_domain,true
2026-06-17/bee-45,2026-06-17,45,aruco:233,aruco,233,assigned,2,1;2,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:233,confirmed,,in_domain,true
2026-06-17/bee-46,2026-06-17,46,aruco:569,aruco,569,assigned,1,1,aruco:569,decoder_conflict,decoder_competition_or_disagreement,aruco:569,assigned,aruco:569,confirmed,,in_domain,true
2026-06-17/bee-47,2026-06-17,47,aruco:431,aruco,431,assigned,2,1;2,aruco:431,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:431,assigned,aruco:431,confirmed,,in_domain,true
2026-06-17/bee-48,2026-06-17,48,aruco:689,aruco,689,assigned,2,1;2,aruco:653,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:653,assigned,aruco:689,confirmed,,in_domain,true
2026-06-17/bee-49,2026-06-17,49,aruco:624,aruco,624,assigned,1,1,aruco:624,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:624,assigned,aruco:624,confirmed,,in_domain,true
2026-06-17/bee-50,2026-06-17,50,aruco:321,aruco,321,assigned,1,1,aruco:321,decoder_confirmed,,aruco:321,assigned,aruco:321,confirmed,,in_domain,true
2026-06-17/bee-51,2026-06-17,51,aruco:355,aruco,355,assigned,1,1,aruco:355,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:355,assigned,aruco:355,confirmed,,in_domain,true
2026-06-17/bee-52,2026-06-17,52,aruco:625,aruco,625,assigned,1,1,aruco:625,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:625,assigned,aruco:625,confirmed,,in_domain,true
2026-06-17/bee-53,2026-06-17,53,aruco:544,aruco,544,assigned,1,1,aruco:544,decoder_conflict,decoder_competition_or_disagreement,aruco:544,assigned,aruco:544,confirmed,,in_domain,true
2026-06-17/bee-54,2026-06-17,54,aruco:647,aruco,647,assigned,2,1;2,aruco:647,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:647,assigned,aruco:647,confirmed,,in_domain,true
2026-06-17/bee-55,2026-06-17,55,aruco:728,aruco,728,assigned,2,1;2,aruco:728,decoder_conflict,decoder_competition_or_disagreement,aruco:728,assigned,aruco:728,confirmed,,in_domain,true
2026-06-17/bee-56,2026-06-17,56,aruco:536,aruco,536,assigned,1,1,aruco:536,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:536,assigned,aruco:536,confirmed,,in_domain,true
2026-06-17/bee-57,2026-06-17,57,aruco:644,aruco,644,assigned,1,1,aruco:644,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:644,assigned,aruco:644,confirmed,,in_domain,true
2026-06-17/bee-58,2026-06-17,58,aruco:716,aruco,716,assigned,1,1,aruco:716,decoder_conflict,decoder_competition_or_disagreement,aruco:716,assigned,aruco:716,confirmed,,in_domain,true
2026-06-17/bee-59,2026-06-17,59,aruco:657,aruco,657,assigned,1,1,aruco:657,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:657,assigned,aruco:657,confirmed,,in_domain,true
2026-06-17/bee-60,2026-06-17,60,aruco:576,aruco,576,assigned,2,1;2,aruco:576,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:576,assigned,aruco:576,confirmed,,in_domain,true
2026-06-17/bee-61,2026-06-17,61,aruco:541,aruco,541,assigned,1,1,aruco:541,decoder_conflict,decoder_competition_or_disagreement,aruco:541,assigned,aruco:541,confirmed,,in_domain,true
2026-06-17/bee-62,2026-06-17,62,aruco:531,aruco,531,assigned,2,1;2,aruco:531,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:531,assigned,aruco:531,confirmed,,in_domain,true
2026-06-17/bee-63,2026-06-17,63,aruco:622,aruco,622,assigned,1,1,aruco:622,decoder_confirmed,,aruco:622,assigned,aruco:622,confirmed,,in_domain,true
2026-06-17/bee-64,2026-06-17,64,aruco:563,aruco,563,assigned,1,1,aruco:563,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:563,assigned,aruco:563,confirmed,,in_domain,true
2026-06-17/bee-65,2026-06-17,65,aruco:575,aruco,575,assigned,1,1,aruco:575,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:575,assigned,aruco:575,confirmed,,in_domain,true
2026-06-17/bee-66,2026-06-17,66,aruco:681,aruco,681,assigned,1,1,aruco:681,decoder_conflict,decoder_competition_or_disagreement,aruco:681,assigned,aruco:681,confirmed,,in_domain,true
2026-06-17/bee-67,2026-06-17,67,aruco:579,aruco,579,assigned,1,1,aruco:579,decoder_conflict,decoder_competition_or_disagreement,aruco:579,assigned,aruco:579,confirmed,,in_domain,true
2026-06-17/bee-68,2026-06-17,68,aruco:684,aruco,684,assigned,1,1,aruco:684,decoder_conflict,decoder_competition_or_disagreement,aruco:684,assigned,aruco:684,confirmed,,in_domain,true
2026-06-17/bee-69,2026-06-17,69,aruco:512,aruco,512,assigned,1,1,aruco:512,decoder_confirmed,,aruco:512,assigned,aruco:512,confirmed,,in_domain,true
2026-06-17/bee-70,2026-06-17,70,aruco:583,aruco,583,assigned,1,1,aruco:583,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:583,assigned,,unreadable,,in_domain,true
2026-06-17/bee-71,2026-06-17,71,aruco:719,aruco,719,assigned,1,1,aruco:719,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:719,assigned,aruco:719,confirmed,,in_domain,true
2026-06-17/bee-72,2026-06-17,72,aruco:503,aruco,503,assigned,2,1;2,aruco:503,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:503,assigned,aruco:503,confirmed,,in_domain,true
2026-06-22/bee-1,2026-06-22,1,aruco:188,aruco,188,assigned,1,1,aruco:653,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:653,assigned,aruco:188,confirmed,,in_domain,true
2026-06-22/bee-2,2026-06-22,2,aruco:615,aruco,615,assigned,1,1,aruco:615,decoder_conflict,decoder_competition_or_disagreement,aruco:615,assigned,aruco:615,confirmed,,in_domain,true
2026-06-22/bee-3,2026-06-22,3,aruco:519,aruco,519,assigned,1,1,aruco:519,decoder_conflict,decoder_competition_or_disagreement,aruco:519,assigned,aruco:519,confirmed,,in_domain,true
2026-06-22/bee-4,2026-06-22,4,aruco:735,aruco,735,assigned,1,1,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:735,confirmed,,in_domain,true
2026-06-22/bee-5,2026-06-22,5,aruco:557,aruco,557,assigned,2,1;2,,decoder_found_id;no_tag_decoded,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,,missing_tag,aruco:557,confirmed,,in_domain,true
2026-06-22/bee-6,2026-06-22,6,aruco:608,aruco,608,assigned,1,1,aruco:608,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:608,assigned,aruco:608,confirmed,,in_domain,true
2026-06-22/bee-7,2026-06-22,7,aruco:589,aruco,589,assigned,1,1,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:589,confirmed,,in_domain,true
2026-06-22/bee-8,2026-06-22,8,aruco:586,aruco,586,assigned,2,1;2,aruco:586,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:586,assigned,aruco:586,confirmed,,in_domain,true
2026-06-22/bee-9,2026-06-22,9,aruco:502,aruco,502,assigned,1,1,aruco:502,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:502,assigned,aruco:502,confirmed,,in_domain,true
2026-06-22/bee-10,2026-06-22,10,aruco:601,aruco,601,assigned,2,1;2,aruco:601,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:601,assigned,aruco:601,confirmed,,in_domain,true
2026-06-22/bee-11,2026-06-22,11,aruco:564,aruco,564,assigned,2,1;2,aruco:564,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:564,assigned,aruco:564,confirmed,,in_domain,true
2026-06-22/bee-12,2026-06-22,12,aruco:690,aruco,690,assigned,2,1;2,aruco:690,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:690,assigned,aruco:690,confirmed,,in_domain,true
2026-06-22/bee-13,2026-06-22,13,aruco:632,aruco,632,assigned,1,1,aruco:632,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:632,assigned,aruco:632,confirmed,,in_domain,true
2026-06-22/bee-14,2026-06-22,14,aruco:611,aruco,611,assigned,1,1,aruco:611,decoder_conflict,decoder_competition_or_disagreement,aruco:611,assigned,aruco:611,confirmed,,in_domain,true
2026-06-22/bee-15,2026-06-22,15,aruco:588,aruco,588,assigned,1,1,aruco:588,decoder_confirmed,,aruco:588,assigned,aruco:588,confirmed,,in_domain,true
2026-06-22/bee-16,2026-06-22,16,aruco:591,aruco,591,assigned,1,1,aruco:591,decoder_conflict,decoder_competition_or_disagreement,aruco:591,assigned,aruco:591,confirmed,,in_domain,true
2026-06-22/bee-17,2026-06-22,17,aruco:706,aruco,706,assigned,1,1,aruco:706,decoder_confirmed,,aruco:706,assigned,aruco:706,confirmed,,in_domain,true
2026-06-22/bee-18,2026-06-22,18,aruco:500,aruco,500,assigned,2,1;2,aruco:500,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:500,assigned,aruco:500,confirmed,,in_domain,true
2026-06-22/bee-19,2026-06-22,19,aruco:639,aruco,639,assigned,1,1,aruco:639,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:639,assigned,aruco:639,confirmed,,in_domain,true
2026-06-22/bee-20,2026-06-22,20,aruco:522,aruco,522,assigned,2,1;2,aruco:522,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:522,assigned,aruco:522,confirmed,,in_domain,true
2026-06-22/bee-21,2026-06-22,21,aruco:664,aruco,664,assigned,1,1,aruco:664,decoder_conflict,decoder_competition_or_disagreement,aruco:664,assigned,aruco:664,confirmed,,in_domain,true
2026-06-22/bee-22,2026-06-22,22,aruco:321,aruco,321,assigned,1,1,aruco:321,decoder_conflict,decoder_competition_or_disagreement,aruco:321,assigned,aruco:321,confirmed,,in_domain,true
2026-06-22/bee-23,2026-06-22,23,aruco:475,aruco,475,assigned,1,1,aruco:475,decoder_conflict,decoder_competition_or_disagreement,aruco:475,assigned,aruco:475,confirmed,,in_domain,true
2026-06-22/bee-24,2026-06-22,24,aruco:657,aruco,657,assigned,1,1,aruco:657,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:657,assigned,aruco:657,confirmed,,in_domain,true
2026-06-22/bee-25,2026-06-22,25,aruco:704,aruco,704,assigned,1,1,aruco:704,decoder_conflict,decoder_competition_or_disagreement,aruco:704,assigned,aruco:704,confirmed,,in_domain,true
2026-06-22/bee-26,2026-06-22,26,aruco:484,aruco,484,assigned,1,1,aruco:484,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:484,assigned,aruco:484,confirmed,,in_domain,true
2026-06-22/bee-27,2026-06-22,27,aruco:508,aruco,508,assigned,1,1,aruco:508,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:508,assigned,aruco:508,confirmed,,in_domain,true
2026-06-22/bee-28,2026-06-22,28,aruco:595,aruco,595,assigned,1,1,aruco:595,decoder_conflict,decoder_competition_or_disagreement,aruco:595,assigned,aruco:595,confirmed,,in_domain,true
2026-06-22/bee-29,2026-06-22,29,aruco:536,aruco,536,assigned,1,1,aruco:536,decoder_conflict,decoder_competition_or_disagreement,aruco:536,assigned,aruco:536,confirmed,,in_domain,true
2026-06-22/bee-30,2026-06-22,30,aruco:582,aruco,582,assigned,1,1,aruco:582,decoder_conflict,decoder_competition_or_disagreement,aruco:582,assigned,aruco:582,confirmed,,in_domain,true
2026-06-22/bee-31,2026-06-22,31,aruco:674,aruco,674,assigned,1,1,aruco:674,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:674,assigned,aruco:674,confirmed,,in_domain,true
2026-06-22/bee-32,2026-06-22,32,aruco:545,aruco,545,assigned,1,1,aruco:545,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:545,assigned,aruco:545,confirmed,,in_domain,true
2026-06-22/bee-33,2026-06-22,33,aruco:637,aruco,637,assigned,2,1;2,aruco:637,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:637,assigned,aruco:637,confirmed,,in_domain,true
2026-06-22/bee-34,2026-06-22,34,aruco:507,aruco,507,assigned,1,1,aruco:507,decoder_conflict,decoder_competition_or_disagreement,aruco:507,assigned,aruco:507,confirmed,,in_domain,true
2026-06-22/bee-35,2026-06-22,35,aruco:495,aruco,495,assigned,1,1,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:495,confirmed,,in_domain,true
2026-06-22/bee-36,2026-06-22,36,aruco:565,aruco,565,assigned,1,1,aruco:565,decoder_conflict,decoder_competition_or_disagreement,aruco:565,assigned,aruco:565,confirmed,,in_domain,true
2026-06-22/bee-37,2026-06-22,37,aruco:636,aruco,636,assigned,1,1,aruco:636,decoder_conflict,decoder_competition_or_disagreement,aruco:636,assigned,aruco:636,confirmed,,in_domain,true
2026-06-22/bee-38,2026-06-22,38,aruco:581,aruco,581,assigned,1,1,aruco:581,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:581,assigned,aruco:581,confirmed,,in_domain,true
2026-06-22/bee-39,2026-06-22,39,aruco:676,aruco,676,assigned,1,1,aruco:676,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:676,assigned,aruco:676,confirmed,,in_domain,true
2026-06-22/bee-40,2026-06-22,40,aruco:539,aruco,539,assigned,1,1,aruco:539,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:539,assigned,aruco:539,confirmed,,in_domain,true
2026-06-22/bee-41,2026-06-22,41,aruco:56,aruco,56,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:56,confirmed,,in_domain,true
2026-06-22/bee-42,2026-06-22,42,aruco:685,aruco,685,assigned,1,1,aruco:685,decoder_conflict,decoder_competition_or_disagreement,aruco:685,assigned,aruco:685,confirmed,,in_domain,true
2026-06-22/bee-43,2026-06-22,43,aruco:599,aruco,599,assigned,1,1,aruco:599,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:599,assigned,aruco:599,confirmed,,in_domain,true
2026-06-22/bee-44,2026-06-22,44,aruco:703,aruco,703,assigned,1,1,aruco:703,decoder_conflict,decoder_competition_or_disagreement,aruco:703,assigned,aruco:703,confirmed,,in_domain,true
2026-06-22/bee-45,2026-06-22,45,aruco:629,aruco,629,assigned,2,1;2,aruco:629,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:629,assigned,aruco:629,confirmed,,in_domain,true
2026-06-22/bee-46,2026-06-22,46,aruco:626,aruco,626,assigned,2,1;2,aruco:626,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:626,assigned,aruco:626,confirmed,,in_domain,true
2026-06-22/bee-47,2026-06-22,47,aruco:686,aruco,686,assigned,1,1,aruco:686,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:686,assigned,aruco:686,confirmed,,in_domain,true
2026-06-22/bee-48,2026-06-22,48,aruco:543,aruco,543,assigned,1,1,aruco:543,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:543,assigned,aruco:543,confirmed,,in_domain,true
2026-06-22/bee-49,2026-06-22,49,aruco:633,aruco,633,assigned,1,1,aruco:633,decoder_conflict,decoder_competition_or_disagreement,aruco:633,assigned,aruco:633,confirmed,,in_domain,true
2026-06-22/bee-50,2026-06-22,50,aruco:494,aruco,494,assigned,2,1;2,aruco:494,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:494,assigned,aruco:494,confirmed,,in_domain,true
2026-06-22/bee-51,2026-06-22,51,aruco:584,aruco,584,assigned,1,1,aruco:584,decoder_confirmed,,aruco:584,assigned,aruco:584,confirmed,,in_domain,true
2026-06-22/bee-52,2026-06-22,52,aruco:574,aruco,574,assigned,1,1,aruco:574,decoder_conflict,decoder_competition_or_disagreement,aruco:574,assigned,aruco:574,confirmed,,in_domain,true
2026-06-22/bee-53,2026-06-22,53,aruco:492,aruco,492,assigned,1,1,aruco:492,decoder_conflict,decoder_competition_or_disagreement,aruco:492,assigned,aruco:492,confirmed,,in_domain,true
2026-06-22/bee-54,2026-06-22,54,aruco:642,aruco,642,assigned,1,1,aruco:642,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:642,assigned,aruco:642,confirmed,,in_domain,true
2026-06-22/bee-55,2026-06-22,55,aruco:655,aruco,655,assigned,1,1,aruco:655,decoder_conflict,decoder_competition_or_disagreement,aruco:655,assigned,aruco:655,confirmed,,in_domain,true
2026-06-22/bee-56,2026-06-22,56,aruco:273,aruco,273,assigned,1,1,aruco:273,decoder_conflict,decoder_competition_or_disagreement,aruco:273,assigned,aruco:273,confirmed,,in_domain,true
2026-06-22/bee-57,2026-06-22,57,aruco:700,aruco,700,assigned,2,1;2,aruco:700,decoder_conflict;image_read_failed,decoder_competition_or_disagreement;image_read_failed,aruco:700,assigned,,unreadable,corrupted image - not captured in the first place,in_domain,true
2026-06-23/bee-1,2026-06-23,1,aruco:612,aruco,612,assigned,1,1,aruco:612,decoder_confirmed,,aruco:612,assigned,aruco:612,confirmed,,in_domain,true
2026-06-23/bee-2,2026-06-23,2,aruco:731,aruco,731,assigned,2,1;2,aruco:731,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:731,assigned,aruco:731,confirmed,,in_domain,true
2026-06-23/bee-3,2026-06-23,3,aruco:521,aruco,521,assigned,2,1;2,aruco:521,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:521,assigned,aruco:521,confirmed,,in_domain,true
2026-06-23/bee-4,2026-06-23,4,aruco:610,aruco,610,assigned,1,1,aruco:610,decoder_confirmed,,aruco:610,assigned,aruco:610,confirmed,,in_domain,true
2026-06-23/bee-5,2026-06-23,5,aruco:485,aruco,485,assigned,1,1,aruco:485,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:485,assigned,aruco:485,confirmed,,in_domain,true
2026-06-23/bee-6,2026-06-23,6,aruco:585,aruco,585,assigned,1,1,aruco:585,decoder_conflict,decoder_competition_or_disagreement,aruco:585,assigned,aruco:585,confirmed,,in_domain,true
2026-06-23/bee-7,2026-06-23,7,aruco:631,aruco,631,assigned,1,1,aruco:631,decoder_conflict,decoder_competition_or_disagreement,aruco:631,assigned,aruco:631,confirmed,,in_domain,true
2026-06-23/bee-8,2026-06-23,8,aruco:600,aruco,600,assigned,1,1,aruco:600,decoder_conflict,decoder_competition_or_disagreement,aruco:600,assigned,aruco:600,confirmed,,in_domain,true
2026-06-23/bee-9,2026-06-23,9,aruco:552,aruco,552,assigned,2,1;2,aruco:552,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:552,assigned,aruco:552,confirmed,,in_domain,true
2026-06-23/bee-10,2026-06-23,10,aruco:621,aruco,621,assigned,1,1,aruco:621,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:621,assigned,aruco:621,confirmed,,in_domain,true
2026-06-23/bee-11,2026-06-23,11,aruco:505,aruco,505,assigned,1,1,aruco:505,decoder_confirmed,,aruco:505,assigned,aruco:505,confirmed,,in_domain,true
2026-06-23/bee-12,2026-06-23,12,aruco:526,aruco,526,assigned,1,1,aruco:526,decoder_conflict,decoder_competition_or_disagreement,aruco:526,assigned,aruco:526,confirmed,,in_domain,true
2026-06-23/bee-13,2026-06-23,13,aruco:501,aruco,501,assigned,2,1;2,aruco:501,decoder_conflict,decoder_competition_or_disagreement,aruco:501,assigned,aruco:501,confirmed,,in_domain,true
2026-06-23/bee-14,2026-06-23,14,aruco:498,aruco,498,assigned,1,1,aruco:498,decoder_conflict,decoder_competition_or_disagreement,aruco:498,assigned,aruco:498,confirmed,,in_domain,true
2026-06-23/bee-15,2026-06-23,15,aruco:508,aruco,508,assigned,1,1,aruco:508,decoder_conflict,decoder_competition_or_disagreement,aruco:508,assigned,aruco:508,confirmed,,in_domain,true
2026-06-23/bee-16,2026-06-23,16,aruco:709,aruco,709,assigned,1,1,aruco:709,decoder_conflict,decoder_competition_or_disagreement,aruco:709,assigned,aruco:709,confirmed,,in_domain,true
2026-06-23/bee-17,2026-06-23,17,aruco:554,aruco,554,assigned,1,1,aruco:554,decoder_conflict,decoder_competition_or_disagreement,aruco:554,assigned,aruco:554,confirmed,,in_domain,true
2026-06-23/bee-18,2026-06-23,18,aruco:577,aruco,577,assigned,2,1;2,aruco:577,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:577,assigned,aruco:577,confirmed,,in_domain,true
2026-06-23/bee-19,2026-06-23,19,aruco:578,aruco,578,assigned,2,1;2,aruco:578,decoder_conflict,decoder_competition_or_disagreement,aruco:578,assigned,aruco:578,confirmed,,in_domain,true
2026-06-23/bee-20,2026-06-23,20,aruco:656,aruco,656,assigned,2,1;2,aruco:656,decoder_confirmed;decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:656,assigned,aruco:656,confirmed,,in_domain,true
2026-06-23/bee-21,2026-06-23,21,aruco:535,aruco,535,assigned,2,1;2,aruco:535,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:535,assigned,aruco:535,confirmed,,in_domain,true
2026-06-23/bee-22,2026-06-23,22,aruco:188,aruco,188,assigned,2,1;2,aruco:188,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:188,assigned,aruco:188,confirmed,,in_domain,true
2026-06-23/bee-23,2026-06-23,23,aruco:492,aruco,492,assigned,1,1,aruco:492,decoder_confirmed,,aruco:492,assigned,aruco:492,confirmed,,in_domain,true
2026-06-23/bee-24,2026-06-23,24,aruco:733,aruco,733,assigned,1,1,aruco:733,decoder_conflict,decoder_competition_or_disagreement,aruco:733,assigned,aruco:733,confirmed,,in_domain,true
2026-06-23/bee-25,2026-06-23,25,aruco:655,aruco,655,assigned,1,1,aruco:655,decoder_conflict,decoder_competition_or_disagreement,aruco:655,assigned,aruco:655,confirmed,,in_domain,true
2026-06-23/bee-26,2026-06-23,26,aruco:502,aruco,502,assigned,2,1;2,aruco:502,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:502,assigned,aruco:502,confirmed,,in_domain,true
2026-06-23/bee-27,2026-06-23,27,aruco:614,aruco,614,assigned,2,1;2,aruco:614,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:614,assigned,aruco:614,confirmed,,in_domain,true
2026-06-23/bee-28,2026-06-23,28,aruco:702,aruco,702,assigned,2,1;2,aruco:702,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:702,assigned,aruco:702,confirmed,,in_domain,true
2026-06-23/bee-29,2026-06-23,29,aruco:650,aruco,650,assigned,2,1;2,aruco:650,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:650,assigned,aruco:650,confirmed,,in_domain,true
2026-06-23/bee-30,2026-06-23,30,aruco:580,aruco,580,assigned,2,1;2,aruco:580,decoder_conflict,decoder_competition_or_disagreement,aruco:580,assigned,aruco:580,confirmed,,in_domain,true
2026-06-23/bee-31,2026-06-23,31,aruco:732,aruco,732,assigned,1,1,aruco:732,decoder_conflict,decoder_competition_or_disagreement,aruco:732,assigned,aruco:732,confirmed,,in_domain,true
2026-06-23/bee-32,2026-06-23,32,aruco:707,aruco,707,assigned,1,1,aruco:707,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:707,assigned,aruco:707,confirmed,,in_domain,true
2026-06-23/bee-33,2026-06-23,33,aruco:694,aruco,694,assigned,2,1;2,aruco:694,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:694,assigned,aruco:694,confirmed,,in_domain,true
2026-06-23/bee-34,2026-06-23,34,aruco:712,aruco,712,assigned,2,1;2,aruco:712,decoder_conflict,decoder_competition_or_disagreement,aruco:712,assigned,aruco:712,confirmed,,in_domain,true
2026-06-23/bee-35,2026-06-23,35,aruco:590,aruco,590,assigned,1,1,aruco:590,decoder_conflict,decoder_competition_or_disagreement,aruco:590,assigned,aruco:590,confirmed,,in_domain,true
